ay,bleu_ay,bleu_iy,iy,x,z,dblue
आइपीएल में मंगलवार शाम को राजस्थान रॉयल्स ने किंग्स इलेवन पंजाब को 15 रन से मात दी थी ।,0.480957215892887,0.028720444080221157,"वहीं राजस्थान ने मुंबई को 7 विकेट से व चेन्नई ने हैदराबाद को 8 विकेट से हराया , देखें",Rajasthan Royals beat Kings XI Punjab by 15 runs in IPL on Tuesday evening.,आइपीएल में मंगलवार शाम को किंग्स इलेवन पंजाब की टीम को राजस्थान रॉयल्स ने 15 रन से मात दे दी।,0.4522367718126658
किंग्स इलेवन पंजाब की सह मालकिन प्रीति जिंटा को पंजाब की हार और पंजाब की हार के बाद नाराज हो गए ।,0.19464521962073486,0.04101080379386835,किंग्स इलेवन पंजाब के कप्तान आर .,Kings XI Punjab's Co-Owner Preity Zinta looked very frustrated and angry after Punjab's defeat.,पंजाब की इस हार के बाद किंग्स इलेवन पंजाब की को-ओनर प्रीति जिंटा काफी निराश और गुस्से में नजर आईं।,0.15363441582686652
रिपोर्ट्स के मुताबिक मैच के बाद प्रीति जिंटा की टीम के मेंटॉर वीरेंद्र सहवाग के साथ बहस हुई थी ।,0.6859238121837058,0.027321116481247694,सूत्रों की मानें तो इस स्पेशल ट्रेन को लेकर किंग्स इलेवन पंजाब के कप्तान आर .,"According to the reports, after the match, Preity Zinta's team mentor Virender Sehwag was debated.",रिपोर्ट्स के मुताबिक मैच के बाद प्रीति जिंटा की टीम के मेंटॉर वीरेंद्र सहवाग से बहस हुई।,0.6586026957024581
प्रीति ने सहवाग की तारीफ ?,0.3021375397356768,0.07809849842300641,सोशल मीडिया पर इस वीडियो ने मचाया,Preity applauded over Sehwag?,प्रीति ने सहवाग पर उतारा गुस्सा?,0.22403904131267038
राजस्थान रॉयल्स के खिलाफ मैच में 160 रन का पीछा करते हुए कोई भी बल्लेबाज पंजाब के ओपनर लोकेश राहुल के अलावा नहीं लगा पाया था ।,0.5030934996741262,0.09510142598618813,इस चुनौती का पीछा करते हुए कोलकाता की टीम 20 ओवर में नौ विकेट पर 164 रन बना सकी और मैच हार गई ।,"Chasing 160 runs in the match against Rajasthan Royals, none of the batsmen could score runs besides Opener Lokesh Rahul of Punjab.",राजस्थान रॉयल्स के खिलाफ खेले गए इस मुकाबले में 160 रन का पीछा करते हुए पंजाब के ओपनर लोकेश राहुल के अलावा कोई भी बल्लेबाज़ रन नहीं बना सका।,0.40799207368793805
आलम ये था कि पंजाब की टीम के सिर्फ दो ही बल्लेबाज दहाई का आंकड़ा छू पाए ।,0.5918150152544451,0.0429538241783181,टीम के कप्तान के तौर पर भेजे गए सुनील नारायण ( 4 ) सस्ते में निपट गए ।,Alam was that only two batsmen of Punjab's team touched the tenth rank.,आलम ये था कि पंजाब की टीम के सिर्फ दो बल्लेबाज़ों ने दहाई का आंकड़ा छुआ।,0.5488611910761271
लोकेश राहुल ने नाबाद 95 जबकि मार्कस स्टोइनिस ने 11 रन बनाए ।,0.5648394485572316,0.08513012360883548,लोकेश राहुल ने सिर्फ 14 गेंदों में अर्धशतक जमाकर आइपीएल का सबसे तेज़ अर्धशतक ठोक दिया ।,Lokesh Rahul scored an unbeaten 95 while Marcus Stoney's scored 11 runs.,लोकेश राहुल ने नाबाद 95 रन बनाए तो मार्कस स्टोइनिस ने 11 रन बनाए।,0.4797093249483961
पंजाब की हार के बाद प्रीति जिंटा काफी निराश और बेताब थे ।,0.5243351273792578,0.031251907639724415,पंजाब के कप्तान आर अश्विन ने टॉस जीतकर पहले गेंदबाज़ी करने का फैसला किया ।,"After Punjab's defeat, Preity Zinta seemed quite disappointed and desperate.",पंजाब की इस हार के बाद प्रीति जिंटा काफी निराश और हताश लग रही थी।,0.4930832197395334
मीडिया रिपोर्ट्स के मुताबिक इस हार के बाद प्रीति जिंटा के मेंटर वीरेंद्र सहवाग के साथ जमकर बहस हुई ।,0.5095687188543269,0.04343737891358308,सूत्रों की मानें तो अफगानिस्तान के युवा स्पिनर मुजीब उर रहमान के नेतृत्व में पंजाब की टीम से बाहर हो गए ।,"According to media reports, after the defeat, there was a fierce debate with Preeti Zinta's mentor Virender Sehwag.",मीडिया रिपोर्ट्स के मुताबिक इस हार के बाद प्रीति जिंटा की टीम के मेंटॉर वीरेंद्र सहवाग से तीखी बहस हुई।,0.4661313399407438
हालांकि इस खबर ने अभी तक इस खबर की पुष्टि नहीं की है ।,0.24739977342883948,0.03089055318156698,इस सूची में पूर्व सलामी बल्लेबाज वीरेंद्र सहवाग तीसरे नंबर पर हैं ।,However no one has confirmed this news so far.,हालांकि इस खबर की अभी तक किसी ने पुष्टि नहीं की है।,0.2165092202472725
प्रीति जिंटा को मिली हार के बाद वो बड़ा फैसला ले सकते हैं पंजाब के बीच आइपीएल के बीच में !,0.06291102779229686,0.0335823602617743,"सहवाग ने मार - मार कर खोल दिया धागा , IPL में आखिरकार फिर से कर दिखाया ये ज़िद , बाद में माही ने की पूरी , देखें","Sehwag can take the niece after Preeti Zinta, the big decision, will be left in the middle of the IPL with the Punjab!","प्रीति ज़िंटा से नोकझोंक के बाद सहवाग ले सकते है बड़ा फैसला, बीच IPL में छोड़ेंगे पंजाब का साथ!",0.02932866753052256
यह भी,0.36064528799877893,0.36064528799877893,यह भी,Also read,यह भी पढ़ें,0.0
क्या प्यार की वजह यह है ?,0.07809849842300641,0.04767707020457096,इस खिलाड़ी का नाम है क्विंटन डि कॉक ।,Is this because of love flare?,क्या इस वजह से भड़की प्रीति?,0.03042142821843545
माना जा रहा है कि इस हार के बाद प्रीति जिंटा भी मुस्कुरा चुकी थीं क्योंकि उनकी टीम इस मैदान पर पांचवीं सीधी मुकाबले हार गई ।,0.4566864473173452,0.012774141604787475,यह टी - 20 प्रारूप में महेंद्र सिंह धौनी की सर्वश्रेष्ठ पारियों में से एक और बड़ी जीत दर्ज करने की कोशिश करेगी ।,"It is believed that after this defeat, Preity Zinta had also flared up because her team lost the fifth straight match on this ground.","ऐसा माना जा रहा है कि इस हार के बाद प्रीति जिंटा इसलिए भी भड़क गईं थी, क्योंकि उनकी टीम की इस मैदान पर ये लगातार पांचवीं हार रही।",0.44391230571255774
पंजाब की टीम जयपुर के सवाई मानसिंह स्टेडियम में राजस्थान से कोई मैच नहीं जीत पाई है ।,0.43483587481573205,0.08128387355781798,पंजाब की टीम में चोटिल केदार जाधव की जगह अब इंग्लैंड के ऑलराउंडर खिलाड़ी डेविड विली लेंगे ।,The Punjab team has not won any match from Rajasthan at the Sawai Mansingh Stadium in Jaipur.,पंजाब की टीम ने जयपुर के सवाई मानसिंह स्टेडियम में राजस्थान से अभी तक कोई भी मुकाबला नहीं जीता है।,0.3535520012579141
ये पांचवां मौका था जब राजस्थान रॉयल्स ने प्रीति की पंजाब को अपने घरेलू मैदान पर हराया था ।,0.5184341074271375,0.0304281210061706,ये पहला मौका है जब कुलदीप नए कप्तान दिनेश कार्तिक की अगुआई में खेलेंगे ।,This was the fifth opportunity when Rajasthan Royals defeated Preeti's Punjab on their home ground.,ये पांचवां मौका था जब राजस्थान रॉयल्स ने अपने होम ग्राउंड पर प्रीति की पंजाब को मात दी।,0.4880059864209669
शायद इसी वजह से हार के बाद प्रीति काफी गुस्से में आ गई ।,0.5142401605028263,0.026279617104084448,दिल्ली के लिए विजय शंकर ने 28 गेंदों पर 45 रन की पारी खेली ।,"Perhaps for this reason, after losing defeat, Preity got very angry.",शायद इसी वजह से हार के बाद प्रीति को बहुत गुस्सा आया।,0.48796054339874184
"प्रीति ज़िंटा - सहवाग विवाद में आया नया मोड़ , पंजाब की सह - मालकिन ने अब खुद को कहा ' विलेन '",0.28690668742892217,0.28690668742892217,"प्रीति ज़िंटा - सहवाग विवाद में आया नया मोड़ , पंजाब की सह - मालकिन ने अब खुद को कहा ' विलेन '","The new twist in the Preity Zinta-Sehwag controversy, the co-mistress of Punjab has now told herself 'Villain'","प्रीति ज़िंटा-सहवाग विवाद में आया नया मोड़, पंजाब की सह-मालकिन ने अब खुद को कहा 'विलेन'",0.0
यह भी,0.36064528799877893,0.36064528799877893,यह भी,Also read,यह भी पढ़ें,0.0
इस तरह पंजाब की,0.2740311596835683,0.0,मुंबई को महंगी पड़ सकती है ये,Lucky Punjab team like this,इस तरह हारी पंजाब की टीम,0.2740311596835683
राजस्थान से मिले 159 रनों के लक्ष्य के सामने पंजाब की टीम निर्धारित 20 ओवर में सात विकेट के नुकसान पर 143 रन ही बना सकी ।,0.7801270245332924,0.057742156900811234,इसके जबाव में बैंगलोर की टीम ने 19 . 1 ओवर में पांच विकेट पर 159 रन बनाकर मैच पांच विकेट से जीत लिया ।,"In front of the target of 159 runs from Rajasthan, the Punjab team could only manage 143 runs in seven overs in the last 20 overs.",राजस्थान से मिले 159 रनों के लक्ष्य के सामने पंजाब की टीम निर्धारित 20 ओवर में सात विकेट पर 143 रन ही बना सकी।,0.7223848676324812
आठ रन के लक्ष्य का पीछा करने उतरी पंजाब की टीम को अधिकतर बल्लेबाजों ने दंग कर दिया ।,0.23570938487645834,0.0,बातों - बातों में महेंद्र सिंह धौनी ने बताया कि कब ले सकते हैं ये,Most batsmen in Punjab got stunned after chasing down the 160-run target of eight runs,करीब आठ रनों के रन रेट से 160 रन के लक्ष्य का पीछा करने उतरे पंजाब के अधिकतर बल्लेबाज फुस्स हो गए।,0.23570938487645834
राहुल और स्टोइनिस ( 11 ) को छोड़कर कोई भी बल्लेबाज दहाई का आंकड़ा पार नहीं कर सका ।,0.21314568971111159,0.05439330544349821,मैंने कई सारी डॉट गेंदें खेली और किसी भी तरह का मोमेंटम हासिल नहीं कर सका ।,No batsman could cross the tenth figure except Rahul and Stoney (11).,राहुल और स्टोइनिस (11) को छोड़कर कोई बल्लेबाज दहाई का आंकड़ा पार नहीं कर सका।,0.15875238426761337
पारी के तीसरे ही ओवर में जायरा गौतम ( 12 / 2 ) ने दो झटके दिए जिसने खेल को राजस्थान की ओर मोड़ दिया ।,0.43504038103657183,0.023901021968803133,पिछले मैच में युवी की खराब फॉर्म की वजह से हैदराबाद को टूर्नामेंट में अपनी पहली हार झेलनी पड़ी है ।,Krishappa Gautam (12/2) gave two shocks in the third over of the innings which turned the game towards Rajasthan.,कृष्णाप्पा गौतम (12/2) ने पारी के तीसरे ओवर में दो झटके दिए जिसने खेल को राजस्थान की ओर मोड़ दिया।,0.4111393590677687
पहले दिन गौतम ने द .,0.16233395773754944,0.12440234748126783,गौतम गंभीर आइपीएल के,Gautam on the first ball,पहली गेंद पर गौतम ने,0.03793161025628161
क्रिस,0.13006502375572224,0.13006502375572224,क्रिस,Chris Gayle,क्रिस गेल,0.0
( 01 ) वाइड गेंद पर स्टंप आउट हुए ।,0.2626909894424158,0.0,( आप भी देखें हार्दिक के गुस्से का वीडियो ),(01) stumps on the wide ball.,(01) को वाइड गेंद पर स्टंप कराया।,0.2626909894424158
हैरानी की बात ये है कि कप्तान रविचंद्रन अश्विन तीसरे नंबर पर आए ।,0.3498761149110956,0.8070557274927982,आश्चर्यजनक तौर पर कप्तान रविचंद्रन अश्विन तीसरे नंबर पर उतर आए ।,"Surprisingly, captain Ravichandran Ashwin came in third place.",आश्चर्यजनक तौर पर कप्तान रविचंद्रन अश्विन तीसरे नंबर पर उतर आए।,-0.4571796125817026
वह जितनी तेजी से आए थे उतनी ही तेजी से वापस चले गए ।,0.7744031410142033,0.02735488212061132,वह एक निश्चित अंतराल पर विकेट गवांलते रहे ।,"The faster he came, the faster he went back.",वह जितनी तेजी से आए थे उतनी ही तेजी से वापस भी चले गए।,0.7470482588935919
उनका खुद को तीसरे क्रम पर लाने का फैसला विचलित हुआ ।,0.6535068282481995,0.03715939007251811,इससे विपक्षी टीमों को वापसी का मौका मिल रहा है ।,The decision to bring their own to the third order was inconceivable.,उनका खुद को तीसरे क्रम पर लाने का फैसला समझ से बाहर था।,0.6163474381756814
"इस दो शॉट के साथ ही पंजाब की टीम भी इसे हासिल नहीं कर सकी , यानी चौथे ओवर में जोफ्रा आर्चर ( 32 / 1 ) ने करुण नायर को जयदेव उनादकट के हाथों कैच आउट करा दिया ।",0.3255612416171093,0.02622723570535094,इस जीत के साथ ही धौनी की चेन्नई एक बार फिर से आइपीएल के फाइनल में पहुंच गई है जबकि राजस्थान की टीम 10 अंक के साथ अंक तालिका में पहले नंबर पर आ गई है ।,"With this two shots, the Punjab team could not even get it, that in the fourth over, Jopra Archer (32/1) took Karun Nair to Jaydev Unadkat and caught him in a very delicate condition.",इन दो झटकों से पंजाब की टीम अभी संभल भी नहीं पाई थी कि चौथे ओवर में जोफ्रा आर्चर (32/1) ने करुण नायर को जयदेव उनादकट के हाथों कैच कराकर उसे बेहद नाजुक हालत में पहुंचा दिया।,0.29933400591175835
"वहीं , भारतीय बल्लेबाज ईश सोढ़ी ( 14 / 1 ) और घूमती गेंदों की घूमती गेंदें पंजाब के बल्लेबाजों को समझ में नहीं आ रही थी कि शिकार अक्षदीप नाथ ( 09 ) को लगा ।",0.2431884859214096,0.017940140496456917,"वहीं , दो साल का निलंबन झेलकर वापसी करने वाली सीएसके की टीम अपने पुराने कप्तान कार्तिक के सामने नहीं टिक पाए ।","At the same time, Indian batsmen Ish Sodhi (14/1) and the spinning balls like Punjab's batsmen were not able to understand that the victim was Akshdeep Nath (09).",वहीं भारतीय मूल के कीवी गेंदबाज ईश सोढ़ी (14/1) की सांप जैसी घूमती गेंदें पंजाब के बल्लेबाजों को समझ नहीं आ रही थीं जिसका शिकार अक्षदीप नाथ (09) बने।,0.22524834542495267
कुछ ही देर में मनोज तिवारी ( 07 ) और अक्षर पटेल ( 09 ) भी डग आउट में बैठे नजर आए ।,0.31551109791813603,0.021597011339333432,टी 20 में आप रनों के लिए जा सकते हैं तो वो अपनी पुरानी टीम में वापस आ सकते हैं ।,In a while Manoj Tiwari (07) and Akshar Patel (09) also appeared in the dug-out.,कुछ ही देर में मनोज तिवारी (07) और अक्षर पटेल (09) भी डग-आउट में बैठे नजर आए।,0.2939140865788026
IPL की खबरों के लिए यहां क्लिक,0.8668778997501817,0.8668778997501817,IPL की खबरों के लिए यहां क्लिक,Click here for IPL news,IPL की खबरों के लिए यहां क्लिक करें,0.0
आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक,0.8948393168143697,0.8948393168143697,आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक,Click here to view full schedule of IPL,आइपीएल का पूरा शेड्यूल देखने के लिए यहां क्लिक करें,0.0
नई दिल्ली ।,0.2259005009024612,0.2259005009024612,नई दिल्ली ।,new Delhi.,नई दिल्ली।,0.0
"कोच बदला , कप्तान ने भी बदला , पूरी टीम बदल गई लेकिन आइपीएल - 11 में लगातार छठी बार ऐसा नहीं बदला , जिसकी किस्मत आइपीएल - 11 में लगातार छठी बार प्लेऑफ से बाहर गई ।",0.06189482944390183,0.012663302792223932,"शनिवार को खेले गए मैच में विराट कोहली की टीम रॉयल चैलेंजर्स बैंगलोर को मुंबई इंडियंस के हाथों 46 रन से हार का सामना करना पड़ा , वहीं कोलकाता को मुंबई इंडियंस ने 102 रनों से करारी शिकस्त दी थी ।","The coach changed, the captain changed, even the whole team changed but not changed, the fate of Delhi Daredevils, which went out of the playoffs for the sixth consecutive year in the IPL-11.","कोच बदला, कप्तान बदला, यहां तक कि पूरी टीम बदल डाली लेकिन नहीं बदली तो दिल्ली डेयरडेविल्स की किस्मत जो आइपीएल-11 में लगातार छठे वर्ष प्लेऑफ की दौड़ से बाहर हो गई।",0.0492315266516779
"दिल्ली अब रॉयल चैलेंजर्स बैंगलोर के खिलाफ पिछले मौके पर आने की कोशिश करे , जो आइपीएल में जूझ रहे हैं ।",0.20681059510249497,0.019430436501851264,इस जीत के बाद राजस्थान की टीम 14 अंक के साथ पहले नंबर पर आ गई है जबकि कोलकाता पांच में से चार मैच जीतने में सफल रही है ।,"Delhi will now try hard to avoid coming to the last spot against Royal Challengers Bangalore, who are struggling in the IPL.",दिल्ली अब आइपीएल में संघर्ष कर रही रॉयल चैलेंजर्स बैंगलोर के खिलाफ शनिवार को अंतिम स्थान पर आने से बचने के लिए जोर-आजमाइश करेगी।,0.18738015860064372
अंतिम 5 सालों में डेयरडेविल्स शीर्ष 5 में जगह बनाने में नाकाम रही थी ।,0.5828233954152654,0.028531838788864495,डेयरडेविल्स को एक बार फिर कुलदीप यादव से निपटना होगा ।,Daredevils had failed to make the top 5 in the last 5 years.,डेयरडेविल्स पिछले 5 सालों में शीर्ष 5 में जगह बनाने में नाकाम रही थी।,0.554291556626401
इस बार वो रिकी पोंटिंग की कप्तानी में ऑस्ट्रेलिया के सफलतम कप्तानों में शुमार हो गए ।,0.09147827112247602,0.05751391809950023,इस बार वानखेड़े में पहले ही मुंबई कोलकाता को 13 रनों से मात दे चुकी है ।,"This time he became the coach of Ricky Ponting, one of Australia's most successful captains.",इस बार उसने ऑस्ट्रेलिया के सबसे सफल कप्तानों में से एक रिकी पोंटिंग को कोच बनाया।,0.033964353022975784
कोलकाता नाइटराइडर्स को दो खिताब देने वाले रेफेल गौतम गंभीर ने ।,0.37700638045494705,0.0,वर्ष 2011 - श्रीनाथ अरविंद ( बैंगलोर ) - 69,"Commandant Gautam Gambhir, who gave two title to Kolkata Knight Riders",कोलकाता नाइटराइडर्स को दो खिताब दिलाने वाले गौतम गंभीर को कमान सौंपी।,0.37700638045494705
"आइपीएल की नई नीलामी में पूरी की नीलामी बदल गई थी , लेकिन नतीजा ये रहा कि वो कैसा रहा और लगातार छठी बार टीम के अंतिम तीन पड़ाव में बने रहना लगभग जारी रहा ।",0.21879903490242977,0.015283262635570906,IPL 2018 की बात करें तो चेन्नई की टीम शायद ही टूर्नामेंट से बाहर हो जाएगी अथवा उसे दूसरे मैचों के नतीजों व नेट रन रेट के भरोसे रहना पड़ेगा ।,"The entire auction was changed in the IPL's new auction, but the result remained unchanged and it remains almost certain to remain in the last three stages of the team for the sixth consecutive year.",आइपीएल की नई नीलामी में पूरी यीम बदल डाली लेकिन परिणाम जस का तस रहा और लगातार छठे वर्ष टीम का अंतिम तीन स्थानों पर बने रहना लगभग तय लग रहा है।,0.20351577226685888
श्रेयस अय्यर और क्रुणाल अय्यर के बीच श्रेयस अय्यर की कप्तानी छोड़ने के बाद दिल्ली डेयरडेविल्स की किस्मत भी नहीं बदली ।,0.19228544753133758,0.07689124986143817,दिल्ली डेयरडेविल्स की बल्लेबाजी काफी युवा हाथों में है और वह अंक तालिका में शीर्ष पर है ।,Delhi Daredevils' fate did not change even after leaving the captaincy between Gambhir and assuming the command of Shreyas Iyer.,गंभीर के बीच में कप्तानी छोड़ने और श्रेयस अय्यर के कमान संभालने के बाद भी दिल्ली डेयरडेविल्स की किस्मत नहीं बदली।,0.11539419766989942
बल्लेबाजी और गेंदबाजी दोनों ही बल्लेबाजों में उनके खिलाड़ी एक यूनिट के तौर पर विफल रहे ।,0.18295654224495206,0.02725762876425167,दक्षिण अफ्रीका के एबी डिविलियर्स ने छह मैचों में 280 रन बनाए हैं ।,"In both batting and bowling departments, his players failed to play as a unit.",बल्लेबाजी और गेंदबाजी दोनों विभागों में उसके खिलाड़ी एक इकाई के रूप में खेलने में असफल रहे।,0.1556989134807004
"फील्डिंग में दिल्ली की टीम ने गलतियां की , और अब यह है कि 11 मैचों में ही सिर्फ 3 जीत दर्ज करने से उनकी टीम प्लेऑफ की दौड़ से बाहर हो गई ।",0.3831574813910536,0.01513818734451434,मैच की पहली पारी में रॉबिन उथप्पा सिर्फ एक रन बनाकर कैच आउट हो गए और टीम को जीत दिलाने में बड़ी भूमिका रही और पूरी टीम 20 ओवर में 8 विकेट पर 153 रन ही बना सकी ।,"In the fielding, the Delhi team made mistakes, and now it is now that, with just 3 wins in 11 matches, their team was out of the playoff race more than a week before the end of the league phase.",फील्डिंग में दिल्ली की टीम ने गलतियां कीं और अब आलम यह है कि 11 मैचों में सिर्फ 3 जीत से उसकी टीम लीग चरण के समाप्त होने से एक सप्ताह से भी अधिक समय पहले प्लेऑफ की दौड़ से बाहर हो गई।,0.36801929404653927
"दिल्ली में चला बैंगलोर के कप्तान विराट का बल्ला , लगाया आइपीएल का चौथा",0.6997522298221912,0.6997522298221912,"दिल्ली में चला बैंगलोर के कप्तान विराट का बल्ला , लगाया आइपीएल का चौथा","Bangalore's captain Virat's bat staged in IPL, placed fourth half-century of IPL","दिल्ली में चला बैंगलोर के कप्तान विराट का बल्ला, लगाया आइपीएल का चौथा अर्धशतक",0.0
यह भी,0.36064528799877893,0.36064528799877893,यह भी,Also read,यह भी पढ़ें,0.0
"अब डेयरडेविल्स एक ऐसी टीम का सामना करती है , जिसके हालात से उतना ही कम है ।",0.07732130225986882,0.025540496664715903,अब कोई बड़ा उलटफेर या आंकड़ों का चमत्कार ही उसके लिए प्लेऑफ के दरवाजे खोल सकता है ।,Now Daredevils face a team whose situation is more or less the same.,अब डेयरडेविल्स का सामना ऐसी टीम से जिसकी स्थिति कमोबेश उसी की तरह है।,0.05178080559515291
विराट कोहली की अगुआई वाली रॉयल चैलेंजर्स बैंगलोर पिछले साल आखिरी स्थान पर थी ।,0.4546697236991713,0.19835441454182887,विराट कोहली की अगुआई वाली आरसीबी ने पिछले मैच में मुंबई इंडियंस को 14 रन से हराया था ।,Virat Kohli-led Royal Challengers Bangalore last year was the last place.,विराट कोहली की अगुआई वाली रॉयल चैलेंजर्स बंगलोर पिछले वर्ष अंतिम स्थान पर रही थी।,0.25631530915734246
इस बार भी उन्होंने तीन अहम विभागों में एकजुटता दिखाई और उनकी 3 जीत से महज 3 अंक हैं ।,0.14273399455851807,0.04141141330484801,इस बार वानखेड़े में पहले ही मुंबई कोलकाता को 13 रनों से मात दे चुकी सीएसके और हैदराबाद की टीम से भिड़ेगी ।,"This time, he also occasionally saw solidarity in three important departments and only 3 points from his 3 wins are just 6 points.",इस बार उसने भी तीनों महत्वपूर्ण विभागों में कभी कभार एकजुटता दिखाई और उसके भी 3 जीत से सिर्फ 6 अंक हैं।,0.10132258125367005
फर्क यह है कि उन्होंने दिल्ली से एक मैच कम खेला है और अगर वह किसी भी अनचाही तस्वीर को बरकरार रखने के लिए राजी हो जाएंगे ।,0.3548492769808328,0.0152831129738107,दिल्ली की टीम में ग्लेन मैक्सवेल और कोलिन मुनरो ने शानदार प्रदर्शन किया और एबी डिविलियर्स की भूमिका अहम ',The difference is that he has played a match less than Delhi and if he will face daredevils to keep any blurry picture alive.,अंतर इतना है कि उसने दिल्ली से एक मैच कम खेला है और अगर मगर की किसी धुंधली तस्वीर को जीवंत बनाए रखने के लिए वह डेयरडेविल्स का सामना करेगी।,0.3395661640070221
रॉयल चैलेंजर्स की अच्छी खबर यह है कि 17 अप्रैल 2016 को उन्होंने डेयरडेविल्स के साथ कोई मैच नहीं हारा है ।,0.2961263469012005,0.08424954720278531,कोलकाता के लिए सबसे अच्छी बात यह है कि वह सही समय पर लय में लौटी है ।,"The good news for the Royal Challengers is that they have not lost any matches with Daredevils after April 17, 2016.",रॉयल चैलेंजर्स के लिए अच्छी खबर यह है कि उसने 17 अप्रैल 2016 के बाद डेयरडेविल्स से कोई मैच नहीं गंवाया है।,0.21187679969841516
उनकी टीम इस विरोधी पर लगातार पांचवीं जीत दर्ज करने में कोई कसर नहीं छोड़ने वाली ।,0.37709297891717664,0.022708927002193322,टीम को उनसे एक बार फिर ऐसे ही प्रदर्शन की उम्मीद रहेगी ।,His team will not leave any stone unturned to win the fifth consecutive win over this opponent.,उसकी टीम अपने इस प्रतिद्वंद्वी पर लगातार पांचवीं जीत दर्ज करने के लिए कोई कसर नहीं छोड़ेगी।,0.3543840519149833
"डेयरडेविल्स अपने पिछले मैच पर अपना आखिरी मैच खेल रहे हैं फिरोजशाह कोटला , फिरोजशाह कोटला , सनराइजर्स हैदराबाद को भी 9 विकेट से हार का सामना करना पड़ा ।",0.05811055908327918,0.0167942568474855,राजस्थान रॉयल्स की टीम ने अभी तक 12 मैच खेले हैं जिसमें उसे 6 अंकों के साथ छठे स्थान पर है जबकि कोलकाता नाइटराइडर्स ने अपने ट्विटर अकाउंट पर शेयर किया है ।,"Daredevils are playing their last matches on the home turf, Feroz Shah Kotla, but their blurred hopes also ended with a 9-wicket defeat at Sunrisers Hyderabad.",डेयरडेविल्स अपने आखिरी मैचों को घरेलू मैदान फिरोजशाह कोटला पर खेल रही है लेकिन सनराइजर्स हैदराबाद के हाथों 9 विकेट की हार से उसकी धुंधली उम्मीदें भी समाप्त हो गई।,0.04131630223579368
रिषभ पंत के नाबाद 128 रन भी टीम के लिए काम नहीं आए ।,0.19369604994860265,0.034857116957065434,रिषभ पंत को भी रिषभ ने अपने थ्रो पर रन आउट किया ।,Rishabh Pant 's unbeaten 128 also did not work for the team.,ऋषभ पंत की नाबाद 128 रन की पारी भी टीम के काम नहीं आ पाई।,0.15883893299153723
शिखर धवन का नाबाद 92 और केन विलियमसन के नाबाद 83 रनों की बदौलत उनके प्रयास में बेकार हुई ।,0.20313747122261766,0.042377131997527843,"शिखर धवन ने ब्रावो की गेंद पर हरभजन को गेंद थमा दी , लेकिन रसेल ने उनका कैच पकड़ा ।",Shikhar Dhawan's 92 not out and Ken Williamson's unbeaten 83 runs in his effort went unnecessarily.,शिखर धवन के नाबाद 92 और केन विलियम्सन के नाबाद 83 रन के सामने उनका प्रयास बेकार चला गया।,0.1607603392250898
रिषभ का शतक आइपीएल में सबसे बड़ी पारी भी बन सकी जो टीम को जीत नहीं दिला सकी ।,0.32263864160302524,0.02808599749004362,टीम की जीत में अहम भूमिका निभाई संजू सैमसन और कृष्णप्पा गौतम ने ।,Rishab's century became the biggest innings in the IPL which could not win the team.,ऋषभ का शतक आईपीएल की सबसे बड़ी ऐसी पारी बन गई जो टीम को जीत नहीं दिला सकी।,0.2945526441129816
दरअसल पिछले कुछ मैचों में डेयरडेविल्स की बल्लेबाजी पर रिषभ का बल्ला मौजूद है ।,0.302891221374327,0.02923637789252517,दरअसल हैदराबाद की पारी का 11वां ओवर राजस्थान के गेंदबाज़ बेन लॉफलिन ने फेंका ।,"In fact, in the last few matches, Daredevils' batting revolves around Rishabh.",असल में गत कुछ मैचों में डेयरडेविल्स की बल्लेबाजी ऋषभ के इर्द गिर्द ही घूमती रही।,0.27365484348180186
युवा विकेटकीपर बल्लेबाज ने अब 11 मैचों में 471 रन बनाए हैं ।,0.17232395410201826,0.02605244243496221,आइपीएल के 11वें सीजन की शुरुआत 7 अप्रैल से होगी ।,The young wicketkeeper batsman has 521 runs in 11 matches now.,इसके युवा विकेटकीपर बल्लेबाज के नाम पर अभी 11 मैचों में 521 रन दर्ज हैं।,0.14627151166705604
पिछले चार मैचों में उन्होंने 50 से ज्यादा रन बनाए ।,0.3912360608928473,0.028398387225677897,आखिरी ओवर में चेन्नई को जीत के लिये 17 रनों की जरूरत थी ।,"In the last four matches, they scored more than 50 runs.",पिछले चार मैचों में से 3 में उन्होंने 50 से अधिक रन बनाए।,0.3628376736671694
वह अपने तीनों मैचों में अपनी फॉर्म जारी रखेंगे और टूर्नामेंट के अंत में ' ऑरेंज कैप ' की दौड़ में बने रहने की कोशिश करेंगे ।,0.2556795749489219,0.018211926682591778,वह अंक तालिका में 10 पॉइंट के साथ 5वें स्थान पर आ गए हैं और वो सिर्फ 14 रन ही बना पाए ।,He will continue his form in the remaining three games and try to stay in the race for 'Orange Cap' at the end of the tournament.,वह बाकी बचे तीन मैचों में अपनी इस फॉर्म को जारी रखकर टूर्नामेंट के आखिर में 'ऑरेंज कैप' के लिए दौड़ में बने रहने की कोशिश करेंगे।,0.23746764826633013
